Date,Title,Content
6/19/2024,Fidelity's FBTC Sees Net Outflow of $83.1 Million,"According to BlockBeats, Fidelity's FBTC experienced a significant net outflow of $83.1 million on June 19th. Farside Investors, a data analytics firm, reported this substantial movement of funds. The data indicates a considerable shift in investor behavior towards the FBTC. However, the reasons behind this massive outflow remain unclear. Further details about the impact of this outflow on the overall performance of FBTC are yet to be disclosed."
6/19/2024,Will Bitcoin's Chart Follow Gold's Historical Patterns? Veteran Trader Poses Question,"According to U.Today, Peter Brandt, a seasoned trader, recently sparked a discussion among his 729,500 followers on X (formerly Twitter). He questioned if the current chart would evolve into a daily chart fractal similar to Gold's performance during the 2008-2009 or 2020-2024 periods. This question arises as Bitcoin's price chart shows an inverse head and shoulders pattern formation, a technical pattern often viewed as a bullish indicator. This pattern preceded Gold's breakout in the mentioned periods. The inverse head and shoulders pattern is a recognized technical analysis formation that usually indicates a reversal from a downtrend to an uptrend. It comprises three main components: the left shoulder, which is a price decline followed by a rise; the head, which is a more significant price decline, followed by another rise; and the right shoulder, which is a smaller decline, followed by another rise. Bitcoin is currently in the process of completing this pattern, forming the right shoulder as per the BTC chart shared by Brandt. This has sparked interest in the potential implications for future price movements. Brandt's question focuses on whether 's current chart will follow the fractal patterns of Gold during two distinct periods 2008-2009 and 2020-2024, which saw Gold break out from an inverse head and shoulder pattern. The veteran trader presented two Gold charts from both periods; the 2008 to 2009 era for Gold showed much more substantial compared to 2020-2024, which showed lesser gains. Brandt's question comes at a time of uncertainty, with Bitcoin falling to a one-month low as outflows from digital-asset investment products and the possibility of higher-for-longer U.S. borrowing costs weighed down the cryptocurrency market. At the time of writing, BTC was down 1.75% in the last 24 hours to $64,441. As Bitcoin's chart continues to develop, traders and investors are keenly watching for signs of which historical pattern it might follow. Whether Bitcoin will mirror Gold's performance from 2008-2009 or 2020-2024 remains to be seen."
6/19/2024,"Traditional 60/40 Investment Portfolio No Longer Suitable, Bitcoin Inclusion Can Boost Returns, Says Report","According to PANews, a recent report by CoinShares suggests that the traditional 60/40 investment portfolio, comprising 60% stocks and 40% bonds, is no longer suitable for the current market environment. The research indicates that including in the investment portfolio can significantly enhance returns after risk adjustment. By allocating 4% of Bitcoin to the 60/40 portfolio, the Sharpe ratio, a measure of investment return relative to its risk, increased from 0.48 to 1.05, reducing the portfolio's correlation. Furthermore, Bitcoin has shown significant diversification and return enhancement effects in classic portfolios such as the All Weather Portfolio and the Yale Endowment. The analysis suggests that the optimal allocation ratio is between 4-10%, which can significantly improve portfolio performance while maintaining reasonable risk."
6/20/2024,Bitcoin Exchange Reserves Reach Three-Year Low,"According to Odaily, data from CryptoQuant indicates that as of June 19, the reserves of on exchanges, which refers to the total amount of Bitcoin available for trading, have dropped to a three-year low, reaching 2,825,703 BTC. In January 2024, the balance of Bitcoin on exchanges hovered around 3,039,000 BTC. Lower exchange reserves, sometimes referred to as exchange balances, suggest reduced selling pressure and potential supply shocks."
6/20/2024,"Bitcoin(BTC) Drops Below 65,000 USDT with a 0.26% Decrease in 24 Hours","On Jun 20, 2024, 14:05 PM(UTC). According to Binance Market Data, has dropped below 65,000 USDT and is now trading at 64,956.519531 USDT, with a narrowed 0.26% decrease in 24 hours."
6/20/2024,"At Least 40 Billionaires Globally Hold Bitcoin, With Musk, Zuckerberg, and Ellison Leading","According to Odaily, statistics from HODL15Capital reveal that there are at least 40 billionaires worldwide who hold . The top three individuals with the highest net worth who own Bitcoin are Elon Musk, Mark Zuckerberg, and Larry Ellison, the chairman of Oracle Corporation. This data highlights the increasing acceptance and adoption of Bitcoin among the world's wealthiest individuals. The involvement of such high-profile figures in the cryptocurrency market could potentially influence its future growth and stability. However, it's important to note that while these billionaires' investments in indicate their confidence in the digital currency, it does not guarantee its future success. The volatile nature of cryptocurrencies means that their value can fluctuate dramatically, and investors should always be aware of the potential risks involved."
6/20/2024,"Bitcoin(BTC) Drops Below 65,000 USDT with a Narrowed 0.06% Increase in 24 Hours","On Jun 20, 2024, 22:40 PM(UTC). According to Binance Market Data, has dropped below 65,000 USDT and is now trading at 64,999.230469 USDT, with a narrowed narrowed 0.06% increase in 24 hours."
6/20/2024,Early Bitcoin Miners Reap $550 Million Profit in 2024,"According to U.Today, early miners have reportedly made a profit of around $550 million this year. This substantial profit was primarily achieved when Bitcoin's price ranged from $62,000 to $70,000, demonstrating the significant financial that can be achieved with perfect market timing. CryptoQuant CEO Ki Young Ju revealed that these early miners, who were among the first to adopt and validate transactions on the Bitcoin network, have seen a significant return on their investment in 2024. They capitalized on the Bitcoin price surge this year, securing significant profits. Several Bitcoin wallets from the 'Satoshi era,' referring to the period when Bitcoin's pseudonymous founder, Satoshi Nakamoto, was active on public forums from late 2009 to 2011, have been reactivated since the start of 2024. In May, an early Bitcoin miner wallet that had been dormant for 14 years transferred 2,000 BTC, which most likely went to an OTC desk or custodian, as the coins were transmitted to multiple other fresh addresses almost immediately. The $62,000 to $70,000 price range has proven to be particularly lucrative for these ancient Bitcoin miners. This range represents a period when Bitcoin reached near its current all-time highs, providing an ideal opportunity for miners to sell their accumulated Bitcoin at premium prices. has quadrupled in price since the start of 2023, reaching an all-time high of $73,798 in March, boosted by demand for specialized U.S. exchange-traded funds. However, the surge has recently eased, as has the pace of ETF inflows. Bitcoin plummeted along with the rest of the cryptocurrency market on Tuesday, reaching a low of $64,010, amid global economic concerns and lower summer liquidity. At the time of writing, the price of Bitcoin was down by 0.52% at $64,998, sliding below $65,000 for the first time since May 16."
6/20/2024,"Bitcoin Investors Show Unusual Fear Amidst Market Volatility, Potential Rebound Anticipated","According to CryptoPotato, cryptocurrency investors have been displaying high levels of fear and uncertainty towards (BTC) over the past month. This unusual period of negativity, as reported by on-chain data analysis firm Santiment, could indicate a potential buying opportunity for those who can withstand the market's inherent volatility. Despite the potential for a price increase, the market is currently experiencing 'bitcoin trader fatigue' with prices fluctuating between $65,000 and $66,000. This marks an unusual fourth consecutive week of fear, uncertainty, and doubt (FUD). Santiment's data shows an extreme level of negativity in crowd sentiment towards BTC, which is as traders continue to sell off their holdings. Amid this FUD, bitcoin whales are accumulating BTC rapidly in anticipation of a market rebound. This negative sentiment, coupled with the accumulation by whales, typically leads to a market correction where bitcoin’s price rebounds strongly, benefiting patient investors. In addition, ’s price trajectory might soon benefit from favorable macroeconomic conditions in the United States. Financial commentator Tedtalksmacro, known for tracking the correlation between BTC price action and U.S. Federal Reserve liquidity, predicts a positive shift in the coming days. The BTC price has closely mirrored Fed liquidity conditions for several months, and with liquidity expected to bottom out and surge higher within the next ten days, bitcoin could see a corresponding rise. This analysis shows a consistent pattern where bitcoin price highs and lows align with peaks and lows in Fed liquidity. Notably, bitcoin’s latest all-time high of $73,800 in mid-March coincided with a liquidity spike."
6/20/2024,"Analysts Predict Bullish Trend for BTC, SHIB, and XRP","According to CryptoPotato, analysts are forecasting a bullish trend for (BTC), predicting spikes to $72,000-$74,000 and possibly above $100,000 by the end of 2024. (SHIB) is seeing increased adoption and a significant rise in its burn rate, alongside a resurgence in the Shibarium network. ’s XRP also shows potential for a rally, with predictions of price movements toward $0.75 and possibly up to $18 based on historical patterns. The primary cryptocurrency, BTC, has been on a downtrend in the last month, continuing to underperform in the past several days. It plunged toward $64,500 on June 18 before slightly rebounding to its current level of approximately $65,800. Despite the negative trends, some analysts speculate that the asset is headed for a new bull run in the following months. Crypto Rover recently claimed that BTC has 'bottomed' and is now poised to spike to $72,000-$74,000. Ali Martinez and Titan of Crypto were also bullish, suggesting that the asset might yet reach its cycle top, assuming it mimics its performance in previous bull runs. They believe the price could peak around December 2024 or by October 2025. The second-largest coin in terms of market capitalization, , made the headlines due to its increasing adoption. The popular gaming platform The revealed that it holds SHIB and other meme coins such as DOGE, PEPE, BONK, and more. Prior to that, SHIB made waves due to its burn rate, which exploded by over 12,000% on a 24-hour scale, and the resurgence of the layer-2 scaling solution Shibarium. The network, which aims to foster the development of Shiba Inu, witnessed a spike in new contracts and daily transactions. ’s XRP is among the few leading cryptocurrencies seeing some on a weekly basis. It briefly surpassed $0.51 on June 17, currently hovering the $0.49 level. Earlier this week, World of Charts and Dark Defender envisioned a further rally for the asset. The former noted a 'breaking falling wedge with strong volume,' expecting a possible move towards $0.75 in the following days. Dark Defender was even more optimistic, predicting a price explosion toward $18 should XRP repeat its performance from years ago."
6/20/2024,"Bitcoin Rebounds To Over $65,000, Narrowing 24-Hour Decline To 0.15%","According to BlockBeats, has rebounded to over $65,000, with the current price standing at $65,086. The 24-hour decline has narrowed to 0.15% as of June 20. This marks a significant recovery for the cryptocurrency, which has been experiencing fluctuations in its value. The rebound indicates a positive trend for Bitcoin, despite the minor decline over the past 24 hours. This news comes amidst a volatile period for cryptocurrencies, with prices fluctuating widely due to various factors. However, Bitcoin's resilience and ability to bounce back demonstrates its potential as a robust digital asset. The narrowing of the 24-hour decline also suggests a possible stabilization in Bitcoin's price, which could be a positive sign for investors and traders in the cryptocurrency market."
6/20/2024,Grayscale GBTC Sees Net Outflow of $53.1 Million,"According to BlockBeats, Grayscale GBTC experienced a net outflow of $53.1 million on June 21. The data was provided by Farside Investors, who track the financial movements of various investment funds. This significant outflow from Grayscale GBTC indicates a shift in investor sentiment, possibly due to market fluctuations or changes in investment strategies. However, the specific reasons behind this substantial outflow remain unclear. It's important to note that such financial movements can have a significant impact on the overall market, influencing the value of the fund and potentially affecting other investors. Therefore, it's crucial for investors to keep a close eye on these developments. Further details about this financial movement or its potential implications have not been provided. The situation continues to be monitored by financial analysts and investors alike."
6/20/2024,MicroStrategy Acquires Additional Bitcoins Worth Approximately $786 Million,"According to Odaily, MicroStrategy has made an additional purchase of 11,931 Bitcoins, valued at approximately $786 million. As of June 20, 2024, MicroStrategy's holdings have reached a total of 226,331 Bitcoins. The average price per Bitcoin in their possession is $36,798, bringing the total value of their Bitcoin holdings to approximately $8.33 billion. This move is part of MicroStrategy's ongoing investment in the digital currency, demonstrating their confidence in Bitcoin as a valuable asset."
6/20/2024,Bitcoin Mining Difficulty Adjusts Downwards By 0.05% To 83.68 T,"According to BlockBeats, on June 20, mining difficulty underwent an adjustment at block height 848,736. The mining difficulty decreased by 0.05% to 83.68 T. The current average network hashrate stands at 598.97 EH/s. This adjustment in mining difficulty is a part of the Bitcoin network's self-regulating mechanism. It ensures that the time taken to add new blocks to the blockchain remains consistent. The difficulty adjustment occurs approximately every two weeks or after 2,016 blocks have been added to the blockchain. The decrease in mining difficulty suggests that fewer miners are competing to solve the mathematical problem that allows them to add the next block to the blockchain and claim the block reward. This could be due to a variety of factors, including market conditions, the cost of electricity, and the availability of mining hardware. The average network hashrate is a measure of the computing power of the network. A higher hashrate indicates a more secure network, as it would require a significant amount of computational power to launch a successful attack. The current average network hashrate of 598.97 EH/s suggests that the Bitcoin network remains robust and secure."
6/20/2024,Bitcoin Volatility Index Drops To Near Lowest Level Since Mid-February,"According to BlockBeats, the BitVol Index, launched by financial index company T3 Index in collaboration with options trading platform LedgerX, dropped to 52.33 on June 20th. This is close to the lowest level since mid-February. The BitVol Index measures the expected implied volatility derived from the tradable options prices. Implied volatility refers to the volatility implied by the actual options price. It is calculated using the B-S options pricing formula, substituting the actual options price and other parameters into the formula, excluding volatility σ. The actual price of options is formed by the competition of many options traders. Therefore, implied volatility represents the market participants' views and expectations for the future market, and is considered to be the closest to the real volatility at that time."
6/20/2024,Bitwise CIO Advocates for Diversified Crypto Investments and Bitcoin Dominance,"According to Odaily, Matt Hougan, Chief Investment Officer at Bitwise, has expressed his views on cryptocurrency and public chain investments on platform X. He suggests that investors should hold a variety of crypto assets if they wish to invest broadly in cryptocurrencies and public chains. However, if the focus is on investing in a new form of digital currency, should be the choice. Hougan believes that Bitcoin has the potential to become the dominant new 'currency' form in the crypto space, given its significant lead. The scale is crucial for currency, and unlike other assets, Bitcoin's design and community are both geared towards this goal. The currency market is vast, and if Bitcoin succeeds, there is still a lot of room for growth. However, public blockchains also have other potentially interesting applications. (ETH) is currently leading these applications. Hougan's insights provide a balanced perspective on the crypto investment landscape, emphasizing the importance of diversification in crypto assets and the potential dominance of in the digital currency space."
6/21/2024,Whale Moves 2510 BTC Worth $1.63 Billion,"According to BlockBeats, on June 21, a whale moved 2510 , equivalent to $1.63 billion, from CEX through three addresses six hours ago. The transaction was carried out at a price of $65,039 per BTC. The first address, 3ADUencNf9zzxMvz7QmJtgU5EsBXg1ScEZ, moved 1000 BTC. The second address, 3BTSgrNF7MhZEqCWYYK8mSp9YMTz1ZkgRX, moved 860 BTC. The third address, 3PBRjqe3mdACy2vBzn6o7M1SgWWrh1H7Gr, moved 650 BTC. This significant movement of indicates the active participation of whales in the market. However, the specific reasons behind this transaction remain unknown. It is also unclear whether this movement will have any significant impact on the Bitcoin market."
6/21/2024,Bitcoin's Total Transaction Fees Drop By 64% This Week,"According to PANews, data from IntoTheBlock indicates a significant decrease in 's total transaction fees this week. The slowdown in on-chain activity has led to a 64% drop, bringing the total transaction fees down to $19.2 million. This substantial decrease is attributed to the reduced on-chain activity, which has been observed over the past week."
6/21/2024,"Solv Protocol Joins Babylon Test-4 Network, Surpassing Multiple Blockchains In Bitcoin Asset Management","According to Odaily, Solv Protocol, a financial yield and liquidity protocol, is currently participating in the Babylon Test-4 network. It is understood that Solv Protocol will officially become a node of the Babylon network next week, participating in its operations. In the past two months, the number of Bitcoins flowing into Solv Protocol through Chain, Merlin Chain, and has exceeded 18,000, with a total value of 1.3 billion dollars. The volume of Bitcoin assets managed by Solv Protocol has surpassed multiple blockchains. The collaboration between Solv Protocol and Babylon will enable liquidity on various networks to participate in Bitcoin collateralization, enhancing the security of POS chains. At the same time, it will bring new sources of income to the broad Bitcoin ecosystem."
6/21/2024,"Bitcoin Could Continue Bullish Trend Until 2026, Suggests ZhuSu","According to Odaily, ZhuSu, a prominent figure in the cryptocurrency world, recently shared his insights on a platform, X. He suggested that could potentially maintain its bullish trend until 2026. His prediction is based on a blueprint represented by a chart named 'fooo'. ZhuSu's analysis and predictions are closely watched by many in the crypto industry, and his latest statement has sparked discussions among investors and enthusiasts alike. However, it's important to note that the cryptocurrency market is highly volatile and unpredictable, and while ZhuSu's prediction is based on his analysis, it's not a guarantee of future performance. Investors are advised to do their own research and consider multiple factors before making investment decisions."
6/21/2024,"MicroStrategy Holds 226,331 Bitcoins With An Average Price Of $36,798","According to Odaily, MicroStrategy currently holds 226,331 bitcoins, purchased at an average price of $36,798. The company's profit now stands at $6.33 billion. MicroStrategy, a leading business intelligence company, has been a significant player in the cryptocurrency market, particularly . The company's substantial holdings and the profit generated from it underscore the potential profitability of Bitcoin as an investment. MicroStrategy's strategy of investing in Bitcoin has paid off, with the company now sitting on a significant profit. This success story serves as a testament to the potential of Bitcoin as a lucrative investment option. However, it's important to note that the cryptocurrency market is highly volatile, and investments should be made with caution. The company's decision to invest in has been a significant factor in its current financial success. This move has not only generated substantial profits but also positioned the company as a major player in the cryptocurrency market. The success of MicroStrategy's Bitcoin investment strategy could potentially influence other companies to consider similar investment strategies."
6/21/2024,MicroStrategy's Bitcoin Holdings Achieve Floating Profit of Over $6 Billion,"According to a recent article published by Magazine on the X platform, MicroStrategy has reported a floating profit of approximately $6.33 billion from its substantial Bitcoin holdings. The company currently possesses 226,331 Bitcoins acquired at an average purchase price of $36,798 each."
6/21/2024,Standard Chartered Bank Establishes Bitcoin and Ethereum Trading Platform,"According to Odaily, insiders have revealed that Standard Chartered Bank is in the process of setting up a trading platform for and . This move will position the bank as one of the first global banks to enter the spot cryptocurrency trading market. Two insiders, who requested anonymity due to the private nature of the information, stated that the new cryptocurrency platform is about to commence operations. It will form part of the bank's foreign exchange trading department. The platform will be operated out of London, as disclosed by one of the sources."
6/21/2024,"Michael Dell, CEO of Dell Group, Shares Michael Saylor's Tweet on Bitcoin's Digital Scarcity","According to Odaily, Michael Dell, the Chief Executive Officer of Dell Group, has recently shared a tweet by Michael Saylor, the founder of MicroStrategy. The tweet emphasized the digital scarcity represented by . Michael Saylor is known for his strong advocacy for Bitcoin, often highlighting its unique characteristics in the digital world. His recent tweet, which was shared by Michael Dell, focused on the concept of digital scarcity, a key attribute of Bitcoin. As the CEO of a major technology company, Dell's sharing of this tweet indicates his interest in the digital currency space. However, it is important to note that this does not necessarily imply any formal endorsement or investment in by Dell or his company. The sharing of this tweet could simply be a reflection of Dell's interest in the ongoing discussions and developments in the world of digital currencies."
6/21/2024,"User Trades Large Volume of BTC Options, Betting on Long-Term Rise","According to BlockBeats, on June 21, a user paid $3.617 million to sell 65,000 bullish options for (BTC) at the end of June, while simultaneously buying 100,000 bullish options for the end of March next year, totaling 250 BTC. The official explained that this type of operation is a common strategy recently, being bearish in the short term and bullish in the long term. The user uses the premium obtained from selling options to lower the cost of buying long-term options, making some hedges to reduce risk."
6/21/2024,VanEck Bitcoin ETF Makes Historic Debut on Australia's Main Stock Exchange,"According to U.Today, the VanEck exchange-traded fund (ETF) has achieved a significant milestone by being listed on the main stock exchange operated by ASX Ltd. This marks the first time a Bitcoin ETF has been listed on Australia's primary stock market, indicating the increasing acceptance and integration of digital assets into mainstream financial markets. The ETF debuted on Thursday, backed by an initial seed investment of approximately 985,000 Australian dollars, equivalent to $657,000 in U.S. dollars. This listing is a significant development for Australia and a crucial step for the global cryptocurrency market. It provides Australian investors with direct access to Bitcoin through a regulated financial product. The VanEck Bitcoin ETF listed on the ASX is a feeder fund for the $647 million VanEck Bitcoin Trust in the United States. This structure allows the Australian ETF to invest in the larger U.S.-based trust, giving investors exposure to the same underlying Bitcoin assets managed by VanEck. The listing of the VanEck ETF on the ASX is expected to influence the Australian financial markets significantly. It could prompt other asset managers to follow a similar path for their crypto ETFs, thereby broadening the range of investment options available to Australian investors. Sydney-based BetaShares Holdings Pty and DigitalX Ltd., another local player, are also reportedly preparing for listings on the main Australian board ASX. Bitcoin ETFs in the U.S. debuted in January and have since accumulated $56 billion in assets. Hong Kong permitted spot ETFs for Bitcoin and Ether in April, which have garnered a fraction of the interest of U.S. vehicles. At the time of writing, Bitcoin had increased by 0.65% in the last 24 hours to $65,610."
6/21/2024,"Bitcoin(BTC) Surpasses 64,000 USDT with a Narrowed 1.69% Decrease in 24 Hours","On Jun 21, 2024, 18:35 PM(UTC). According to Binance Market Data, has crossed the 64,000 USDT benchmark and is now trading at 64,010.261719 USDT, with a narrowed narrowed 1.69% decrease in 24 hours."
6/21/2024,"Bitcoin(BTC) Drops Below 64,000 USDT with a 2.64% Decrease in 24 Hours","On Jun 21, 2024, 08:50 AM(UTC). According to Binance Market Data, has dropped below 64,000 USDT and is now trading at 63,919.410156 USDT, with a narrowed 2.64% decrease in 24 hours."
6/21/2024,"Bitcoin Struggles To Maintain $64,000 Mark As Altcoins Turn Red","According to CryptoPotato, 's price has been underwhelming as it was stopped at $66,400 and pushed down toward $64,000 for the third time this week. The altcoins have also turned red, with significant declines, particularly from the coin niche. Last week, Bitcoin pumped to $70,000 on a couple of occasions, but its failure to continue north resulted in rejections that pushed it to under $65,000 by Friday. The start of the new business week began with a leg up toward $67,000, which was halted, and the bears drove Bitcoin south to a monthly low of $64,000. After bouncing off, Bitcoin went on the offensive yesterday and jumped to just shy of $66,500. However, another rejection followed, and Bitcoin now struggles to remain above $64,000 once again. These price drops come amid continuous outflows from the spot Bitcoin ETFs. After the pause on June 19, the withdrawals yesterday were close to $140 million, with GBTC outplacing FBTC for the first time in days. With Bitcoin now being 2% down on the day, its market cap has slumped to $1.265 trillion. Its dominance over the alts is slightly up, though, to 51.5%. The altcoins are in worse shape than , with the majority of them experiencing declines. is down by more than 3% and sits below the psychological support of $3,500. has declined by a similar percentage to $583. More losses come from SOL, SHIB, DOT, LINK, XRP, DOGE, ADA, and others from the larger-cap cohort. Some of the biggest losers on a daily scale are from the meme coin realm. WIF dumped to a multi-month low today, followed by JASMY, BONK, BRETT, PEPE, and FLOKI – all of them are down by more than 8% in a day. The cumulative market cap of all crypto assets has seen about $50 billion gone in a day."
6/22/2024,"MicroStrategy's Executive Chairman Teases New Logo, Company Acquires More Bitcoin","According to U.Today, Michael Saylor, the co-founder of business intelligence giant MicroStrategy and its current executive chairman, recently posted a tweet that has sparked interest within the community. Saylor shared an image of a cartoon-like creature consuming coins emblazoned with the Bitcoin symbol, accompanied by the caption 'New logo?'. This led to speculation among some Twitter users that this could be a new logo for MicroStrategy, given the company's ongoing large-scale Bitcoin acquisitions. In related news, MicroStrategy has once again expanded its Bitcoin holdings. Earlier this week, Saylor announced that the company had purchased an additional 11,931 Bitcoin, spending approximately $786 million. This latest acquisition brings the company's total Bitcoin holdings to a staggering 226,331, valued at around $8.33 billion. The average purchase price for these coins was $65,883 each. MicroStrategy is now the leading corporate holder of cryptocurrency by a significant margin. This latest purchase was facilitated by the company's recent fundraising efforts, which saw it raise $800 million in debt through the sale of convertible senior notes to investors. Initially, the company aimed to raise $500 million to purchase more Bitcoin and cover operational expenses. However, this target was later increased to $800 million."
6/22/2024,Sazmining Partners With Nova Stars Football Club To Establish Bitcoin Treasury,"According to Odaily, mining company Sazmining has announced a partnership with football club Nova Stars. The collaboration aims to help the club establish a Bitcoin treasury. The move marks a significant step in the integration of cryptocurrency into mainstream sports, as more organizations recognize the potential benefits of digital assets. Further details about the partnership or the specifics of the Bitcoin treasury were not disclosed. The partnership between Sazmining and Nova Stars is a clear indication of the growing acceptance of Bitcoin and other cryptocurrencies in various sectors. This collaboration could potentially pave the way for other sports clubs to consider integrating Bitcoin into their financial strategies."
6/22/2024,US Bitcoin Spot ETF Records Net Outflow Of $544.1 Million,"According to BlockBeats, data from Farside Investors on June 22nd revealed that the US Spot ETF recorded a net outflow of $544.1 million this week. The Grayscale Bitcoin Trust (GBTC) and Fidelity's Bitcoin ETF (FBTC) were among the most affected, with net outflows of $152.3 million and $271 million respectively. The data indicates a significant shift in investor sentiment towards Bitcoin and related investment products. The net outflow from the US Bitcoin Spot ETF, which includes both GBTC and FBTC, suggests that investors are moving their funds away from these investment vehicles. The reasons behind this shift are not clear. However, it is worth noting that the cryptocurrency market has been experiencing significant volatility, which may have influenced investor decisions. Despite the outflows, remains a popular investment, with many investors viewing it as a hedge against inflation and a potential store of value."
6/22/2024,"Bitcoin Miners Struggle But Not Yet In Bear Market, Says Analyst","According to Odaily, James Check, Chief Analyst at Glassnode, has stated that miners may be struggling, but they have not yet fully entered a bear market. He noted that miners are adapting and adjusting their costs to become their primary source of income, forcing the industry to innovate further and apply effective capital management. They mine 10 Bitcoins and then sell 10 Bitcoins. The current Bitcoin hash ribbon appears to be in a reversal period, with block generation time being approximately 14 seconds slower than normal. This suggests a lower online hash rate and slightly slower block generation speed. At present, about 5% of the mining hash rate is in trouble, implying that Bitcoin miners are 'very likely' to sell some assets, but this does not seem to be a 'complete sell-off'. Check's comments come at a time when the mining industry is facing significant challenges. However, his analysis suggests that while miners may be struggling, they are not yet in a full-blown bear market. This is an important distinction as it indicates that despite the current difficulties, there is still potential for recovery and growth within the industry."
6/22/2024,"Bitcoin Miners Sell Over 30,000 BTC Since June, Fastest Pace in Over a Year","According to PANews, data from IntoTheBlock reveals that miners have sold more than 30,000 BTC, equivalent to approximately 2 billion USD, since June. This marks the fastest pace of selling in over a year. The recent halving event, which resulted in a decrease in profits, is believed to have triggered this sell-off."
6/22/2024,Standard Chartered Bank to Establish Spot Trading Desk for Bitcoin and Ethereum,June 2024 - Standard Chartered Bank is making a significant move into the cryptocurrency market by setting up a spot trading desk dedicated to buying and selling Bitcoin (BTC) and Ethereum (ETH). This initiative marks a notable development as more traditional financial institutions continue to embrace digital assets.
6/22/2024,Bitcoin Network Transaction Fees Show Decrease,"According to BlockBeats, data from June 22nd indicates a decline in the transaction fees within the network. The high-priority rate is currently reported at 10 Sat/byte. This information was gathered from mempool.space, a reliable source for real-time Bitcoin network statistics. The decrease in transaction fees is a significant development for Bitcoin users, as it directly impacts the cost of conducting transactions within the network. The high-priority rate is a measure of the cost to have a transaction processed as a priority by the network. At 10 Sat/byte, this suggests a more affordable rate for users seeking to expedite their transactions. It's important to note that transaction fees can fluctuate based on a variety of factors, including network congestion and transaction volume. Therefore, while the current decrease is a positive development, users should continue to monitor the situation closely."
6/22/2024,"Bitcoin Price Could Reach $1 Million By 2033, Predicts AllianceBernstein Analysts","According to Odaily, analysts Gautam Chhugani and Mahika Sapra from asset management company AllianceBernstein have predicted that the price of could reach $1 million by 2033. They also forecast that Bitcoin will hit a cyclical high of $200,000 by 2025. The analysts attribute these potential price increases to the strong demand for Bitcoin spot ETFs, which they identify as a key driving factor. The predictions by Chhugani and Sapra are based on the current trends in the cryptocurrency market. They believe that the demand for Bitcoin spot ETFs will continue to grow, driving up the price of the cryptocurrency. The analysts also note that the increasing acceptance and adoption of Bitcoin as a form of payment by businesses and consumers alike could contribute to the predicted price increases. However, it's important to note that these predictions are speculative and depend on a variety of factors, including market trends, regulatory changes, and technological advancements. As with any investment, potential investors should conduct thorough research and consider their risk tolerance before investing in or any other cryptocurrency."
6/22/2024,Twitter Founder Discusses Bitcoin's Potential to Supplement or Replace the Dollar,"According to Odaily, Twitter founder Jack Dorsey recently delivered a speech in Italy, discussing how could become a permissionless free currency. He further suggested that Bitcoin might supplement or even replace the dominant US dollar. Dorsey's comments highlight the potential of Bitcoin as a global currency, independent of traditional financial systems and governmental control. His views echo the sentiments of many in the cryptocurrency community who see digital currencies as a means to democratize finance and reduce reliance on traditional banking systems. However, the idea of replacing the US dollar is a contentious one. While some see it as a viable alternative, others argue that the volatility and regulatory challenges associated with cryptocurrencies make them unsuitable as a primary global currency. Despite these debates, Dorsey's comments underscore the ongoing discussions about the role of digital currencies in the future of global finance."
6/22/2024,"Bitcoin Mining Difficulty Increases Amid Lower Hashrate, Says Analyst","According to BlockBeats, James Check, the chief analyst at Glassnode, stated on June 21 that we are currently in a period of hash ribbon inversion, where block generation time is approximately 14 seconds slower than it should be. This indicates a lower online hashrate and slightly slower block generation speed. A hash ribbon inversion occurs when the 30-day moving average of the hashrate is lower than the 60-day moving average, indicating mining difficulty. This could be due to a variety of reasons, including increased operational costs, a drop in prices, or issues with miners' equipment. Check suggested that miners might be struggling at this point. They may not have fully entered the bear market level yet, mining 10 Bitcoins and then selling 10 Bitcoins. Miners must adapt and adjust, making fees their primary source of income, forcing further innovation in the industry, and applying effective capital management."
6/22/2024,Binance Market Update (2024-06-22),"The global cryptocurrency market cap now stands at $2.42T, up by 0.55% over the last day, according to CoinMarketCap data. has been trading between $63,379 and $64,547 over the past 24 hours. As of 09:30 AM (UTC) today, BTC is trading at $64,311, up by 0.66%. Most major cryptocurrencies by market cap are trading mixed. Market outperformers include , , and , up by 17%, 16%, and 13%, respectively. Top stories of the day:         Market movers: : $3487.84 (-0.12%) : $586.3 (+0.41%) : $134.33 (+2.18%) : $0.4848 (-0.84%) : $0.12371 (-0.24%) : $0.3755 (-2.62%) : $0.00001795 (+0.79%) : $0.11933 (+2.28%) : $25.25 (-9.14%) : $64291.64 (+0.61%) Top gainers on Binance: (+17%) (+16%) (+13%)"
6/22/2024,Steady Decline in Bitcoin Holdings by Exchanges Since January,"According to Odaily, there has been a consistent decrease in the amount of held by exchanges since the beginning of the year. It is reported that approximately 250,000 Bitcoins have flowed out of exchanges. HODL15Capital, the source of this information, has been tracking the movement of Bitcoin in and out of exchanges. This trend indicates a shift in the behavior of Bitcoin holders, who seem to be moving their assets away from exchanges. The reasons behind this trend are not clear, but it could be due to a variety of factors, including a desire for more control over their assets, concerns about the security of exchanges, or a belief in the long-term value of Bitcoin. This development could have significant implications for the cryptocurrency market, as it could affect liquidity and price volatility. However, it is too early to draw any definitive conclusions, and further monitoring of the situation is required."
